"0","40","40","40","40","40","40","100","100","100","100","100","100"
"1","40","40","40","40","40","40","100","100","100","100","100","100"
"2","40","40","40","40","40","40","100","100","100","100","100","100"
"3","40","40","40","40","40","40","100","100","100","100","100","100"
"4","40","40","40","40","40","40","100","100","100","100","100","100"
"5","45","45","45","45","45","45","100","100","100","100","100","100"
"6","45","45","45","45","45","45","100","100","100","100","100","100"
"7","45","45","45","45","45","45","100","100","100","100","100","100"
"8","45","45","45","45","45","45","100","100","100","100","100","100"
"9","45","45","45","45","45","45","100","100","100","100","100","100"
"10","50","50","50","50","50","50","100","100","100","100","100","100"
"11","50","50","50","50","50","50","100","100","100","100","100","100"
"12","50","50","50","50","50","50","100","100","100","100","100","100"
"13","50","50","50","50","50","50","100","100","100","100","100","100"
"14","50","50","50","50","50","50","100","100","100","100","100","100"
"15","55","55","55","55","55","55","100","100","100","100","100","100"
"16","55","55","55","55","55","55","100","100","100","100","100","100"
"17","55","55","55","55","55","55","100","100","100","100","100","100"
"18","55","55","55","55","55","55","100","100","100","100","100","100"
"19","55","55","55","55","55","55","100","100","100","100","100","100"
"20","60","60","60","60","60","60","100","100","100","100","100","100"
"21","60","60","60","60","60","60","100","100","100","100","100","100"
"22","60","60","60","60","60","60","100","100","100","100","100","100"
"23","60","60","60","60","60","60","100","100","100","100","100","100"
"24","60","60","60","60","60","60","100","100","100","100","100","100"
"25","65","65","65","65","65","65","100","100","100","100","100","100"
"26","65","65","65","65","65","65","100","100","100","100","100","100"
"27","65","65","65","65","65","65","100","100","100","100","100","100"
"28","65","65","65","65","65","65","100","100","100","100","100","100"
"29","65","65","65","65","65","65","100","100","100","100","100","100"
"30","70","70","70","70","70","70","100","100","100","100","100","100"
"31","70","70","70","70","70","70","100","100","100","100","100","100"
"32","70","70","70","70","70","70","100","100","100","100","100","100"
"33","70","70","70","70","70","70","100","100","100","100","100","100"
"34","70","70","70","70","70","70","100","100","100","100","100","100"
"35","75","75","75","75","75","75","100","100","100","100","100","100"
"36","75","75","75","75","75","75","100","100","100","100","100","100"
"37","75","75","75","75","75","75","100","100","100","100","100","100"
"38","75","75","75","75","75","75","100","100","100","100","100","100"
"39","75","75","75","75","75","75","100","100","100","100","100","100"
"40","80","80","80","80","80","80","100","100","100","100","100","100"
"41","80","80","80","80","80","80","100","100","100","100","100","100"
"42","80","80","80","80","80","80","100","100","100","100","100","100"
"43","80","80","80","80","80","80","100","100","100","100","100","100"
"44","80","80","80","80","80","80","100","100","100","100","100","100"
"45","85","85","85","85","85","85","100","100","100","100","100","100"
"46","85","85","85","85","85","85","100","100","100","100","100","100"
"47","85","85","85","85","85","85","100","100","100","100","100","100"
"48","85","85","85","85","85","85","100","100","100","100","100","100"
"49","85","85","85","85","85","85","100","100","100","100","100","100"
"50","90","90","90","90","90","90","100","100","100","100","100","100"
"51","90","90","90","90","90","90","100","100","100","100","100","100"
"52","90","90","90","90","90","90","100","100","100","100","100","100"
"53","90","90","90","90","90","90","100","100","100","100","100","100"
"54","90","90","90","90","90","90","100","100","100","100","100","100"
"55","95","95","95","95","95","95","100","100","100","100","100","100"
"56","95","95","95","95","95","95","100","100","100","100","100","100"
"57","95","95","95","95","95","95","100","100","100","100","100","100"
"58","95","95","95","95","95","95","100","100","100","100","100","100"
"59","95","95","95","95","95","95","100","100","100","100","100","100"
"60","100","100","100","100","100","100","100","100","100","100","100","100"
"61","100","100","100","100","100","100","100","100","100","100","100","100"
"62","100","100","100","100","100","100","100","100","100","100","100","100"
"63","100","100","100","100","100","100","100","100","100","100","100","100"
"64","100","100","100","100","100","100","100","100","100","100","100","100"
"65","105","105","105","105","105","105","100","100","100","100","100","100"
"66","105","105","105","105","105","105","100","100","100","100","100","100"
"67","105","105","105","105","105","105","100","100","100","100","100","100"
"68","105","105","105","105","105","105","100","100","100","100","100","100"
"69","105","105","105","105","105","105","100","100","100","100","100","100"
"70","110","110","110","110","110","110","100","100","100","100","100","100"
"71","110","110","110","110","110","110","100","100","100","100","100","100"
"72","110","110","110","110","110","110","100","100","100","100","100","100"
"73","110","110","110","110","110","110","100","100","100","100","100","100"
"74","110","110","110","110","110","110","100","100","100","100","100","100"
"75","115","115","115","115","115","115","100","100","100","100","100","100"
"76","115","115","115","115","115","115","100","100","100","100","100","100"
"77","115","115","115","115","115","115","100","100","100","100","100","100"
"78","115","115","115","115","115","115","100","100","100","100","100","100"
"79","115","115","115","115","115","115","100","100","100","100","100","100"
"80","120","120","120","120","120","120","100","100","100","100","100","100"
"81","120","120","120","120","120","120","100","100","100","100","100","100"
"82","120","120","120","120","120","120","100","100","100","100","100","100"
"83","120","120","120","120","120","120","100","100","100","100","100","100"
"84","120","120","120","120","120","120","100","100","100","100","100","100"
"85","125","125","125","125","125","125","100","100","100","100","100","100"
