"0","1","2","0"
"1","1","0","0"
"2","1","1","0"
"3","2","0","0"
"4","2","1","0"
"5","3","0","0"
"6","1","6","0"
"7","1","1","1"
"8","1","4","0"
"9","2","1","1"
"10","2","4","0"
"11","3","1","1"
"12","4","2","0"
"13","4","0","0"
"14","4","1","0"
"15","5","0","0"
"16","5","1","0"
"17","6","0","0"
"18","4","6","0"
"19","4","1","1"
"20","4","4","0"
"21","5","1","1"
"22","5","4","0"
"23","6","1","1"
"24","7","2","0"
"25","7","0","0"
"26","7","1","0"
"27","8","0","0"
"28","8","1","0"
"29","9","0","0"
"30","7","6","0"
"31","7","1","1"
"32","7","4","0"
"33","8","1","1"
"34","8","4","0"
"35","9","1","1"
"36","10","2","0"
"37","10","0","0"
"38","10","1","0"
"39","11","0","0"
"40","11","1","0"
"41","12","0","0"
"42","10","6","0"
"43","10","1","1"
"44","10","4","0"
"45","11","1","1"
"46","11","4","0"
"47","12","1","1"
"48","13","2","0"
"49","13","0","0"
"50","13","1","0"
"51","14","0","0"
"52","14","1","0"
"53","15","0","0"
"54","13","6","0"
"55","13","1","1"
"56","13","4","0"
"57","14","1","1"
"58","14","4","0"
"59","15","1","1"
"60","16","2","0"
"61","16","0","0"
"62","16","1","0"
"63","17","0","0"
"64","17","1","0"
"65","18","0","0"
"66","16","6","0"
"67","16","1","1"
"68","16","4","0"
"69","17","1","1"
"70","17","4","0"
"71","18","1","1"
"72","19","2","0"
"73","19","0","0"
"74","19","1","0"
"75","20","0","0"
"76","20","1","0"
"77","21","0","0"
"78","19","6","0"
"79","19","1","1"
"80","19","4","0"
"81","20","1","1"
"82","20","4","0"
"83","21","1","1"
"84","22","2","0"
"85","22","0","0"
"86","22","1","0"
"87","23","0","0"
"88","23","1","0"
"89","24","0","0"
"90","22","6","0"
"91","22","1","1"
"92","22","4","0"
"93","23","1","1"
"94","23","4","0"
"95","24","1","1"
"96","25","2","0"
"97","25","0","0"
"98","25","1","0"
"99","26","0","0"
"100","26","1","0"
"101","27","0","0"
"102","25","6","0"
"103","25","1","1"
"104","25","4","0"
"105","26","1","1"
"106","26","4","0"
"107","27","1","1"
"108","28","2","0"
"109","28","0","0"
"110","28","1","0"
"111","29","0","0"
"112","29","1","0"
"113","30","0","0"
"114","28","6","0"
"115","28","1","1"
"116","28","4","0"
"117","29","1","1"
"118","29","4","0"
"119","30","1","1"
"120","31","2","0"
"121","31","0","0"
"122","31","1","0"
"123","32","0","0"
"124","32","1","0"
"125","33","0","0"
"126","31","6","0"
"127","31","1","1"
"128","31","4","0"
"129","32","1","1"
"130","32","4","0"
"131","33","1","1"
"132","34","2","0"
"133","34","0","0"
"134","34","1","0"
"135","35","0","0"
"136","35","1","0"
"137","36","0","0"
"138","0","0","0"
"139","37","0","0"
"140","0","1","0"
"141","0","3","0"
"142","0","5","0"
"143","1","7","0"
"144","13","7","0"
"145","25","7","0"
"146","1","8","0"
"147","2","8","0"
"148","3","8","0"
"149","1","9","0"
"150","19","10","0"
"151","2","11","0"
"152","1","12","0"
"153","1","13","0"
"154","2","14","0"
"155","0","1","0"
"156","156","1","0"
"157","157","3","0"
"158","158","3","0"
"159","159","1","0"
