"2","37846","37847","37848","37849","0","0","0","0","0","0"
"3","37846","37847","37848","37849","0","0","0","0","0","0"
"4","37846","37847","37848","37849","0","0","0","0","0","0"
"5","37846","37847","37848","37849","0","0","0","0","0","0"
"6","37846","37847","37848","37849","0","0","0","0","0","0"
"7","37846","37847","37848","37849","0","0","0","0","0","0"
"8","37846","37847","37848","37849","0","0","0","0","0","0"
"9","37846","37847","37848","37849","0","0","0","0","0","0"
"10","37846","37847","37848","37849","0","0","0","0","0","0"
"11","37846","37847","37848","37849","0","0","0","0","0","0"
"12","37846","37847","37848","37849","0","0","0","0","0","0"
"13","37846","37847","37848","37849","0","0","0","0","0","0"
"14","37846","37847","37848","37849","0","0","0","0","0","0"
"15","37846","37847","37848","37849","0","0","0","0","0","0"
"16","37846","37847","37848","37849","0","0","0","0","0","0"
"17","37846","37847","37848","37849","0","0","0","0","0","0"
"18","37846","37847","37848","37849","0","0","0","0","0","0"
"19","37846","37847","37848","37849","0","0","0","0","0","0"
"20","37846","37847","37848","37849","0","0","0","0","0","0"
"21","37846","37847","37848","37849","0","0","0","0","0","0"
"22","37846","37847","37848","37849","0","0","0","0","0","0"
"23","37846","37847","37848","37849","0","0","0","0","0","0"
"24","37846","37847","37848","37849","0","0","0","0","0","0"
"25","37846","37847","37848","37849","0","0","0","0","0","0"
"26","37846","37847","37848","37849","0","0","0","0","0","0"
"27","37846","37847","37848","37849","0","0","0","0","0","0"
"28","37846","37847","37848","37849","0","0","0","0","0","0"
