"1","1","1"
"2","1","0"
"3","0","0"
"4","1","1"
"5","1","1"
"6","0","1"
"7","1","0"
"8","0","0"
"9","1","0"
"10","1","0"
"11","1","0"
"12","1","0"
"13","1","0"
"14","1","0"
"15","1","0"
"16","1","0"
"17","1","0"
"18","1","0"
"19","1","0"
"20","1","0"
"21","1","0"
"22","1","0"
"23","1","0"
"24","1","0"
"25","1","0"
"26","0","0"
"27","1","1"
"28","1","0"
"29","1","0"
"30","1","0"
"31","1","0"
"32","1","0"
"33","1","0"
"34","0","0"
"35","1","1"
"36","1","0"
"37","1","0"
"38","1","0"
"39","1","0"
"40","1","0"
"41","0","0"
"42","1","1"
"43","1","0"
"44","1","0"
"45","1","0"
"46","0","0"
"47","1","1"
"48","1","0"
"49","1","0"
"50","1","0"
"51","1","0"
"52","0","0"
"53","0","0"
"54","0","0"
"55","1","1"
"56","1","1"
"57","1","0"
"58","1","0"
"59","1","0"
"60","1","0"
"61","0","0"
"62","0","0"
"63","0","0"
"64","1","1"
"65","1","1"
"66","1","0"
"67","1","0"
"68","1","0"
"69","1","0"
"70","0","0"
"71","0","0"
"72","0","0"
"73","1","1"
"74","1","1"
"75","1","0"
"76","1","0"
"77","1","0"
"78","1","0"
"79","0","0"
"80","0","0"
"81","1","1"
"82","1","1"
"83","1","0"
"84","1","0"
"85","0","0"
"86","0","0"
"87","1","1"
"88","1","1"
"89","1","0"
"90","1","0"
"91","0","0"
"92","1","1"
"93","0","0"
"94","0","0"
"95","1","1"
"96","1","1"
"97","1","0"
"98","1","0"
"99","0","0"
"100","0","0"
"101","1","1"
"102","1","1"
"103","1","0"
"104","1","0"
"105","1","0"
"106","0","0"
"107","1","1"
"108","1","0"
"109","1","0"
"110","1","0"
"111","1","0"
"112","1","0"
"113","0","0"
"114","1","1"
"115","1","0"
"116","1","0"
"117","1","0"
"118","1","0"
"119","1","0"
"120","0","0"
"121","1","1"
"122","1","0"
"123","1","0"
"124","1","0"
"125","1","0"
"126","1","0"
"127","0","0"
"128","1","1"
"129","1","0"
"130","1","0"
"131","1","0"
"132","1","0"
"133","1","0"
"134","0","0"
"135","1","1"
"136","1","0"
"137","1","0"
"138","1","0"
"139","1","0"
"140","1","0"
"141","0","0"
"142","1","1"
"143","1","0"
"144","1","0"
"145","1","0"
"146","0","0"
"147","1","1"
"148","1","0"
"149","1","0"
"150","1","0"
"151","1","0"
"152","1","0"
"153","1","0"
"154","0","0"
"155","0","0"
"156","1","1"
"157","1","1"
"158","1","0"
"159","1","0"
"160","0","0"
"161","0","0"
"162","0","0"
"163","1","1"
"164","1","1"
"165","1","0"
"166","1","0"
"167","1","0"
"168","1","0"
"169","1","0"
"170","0","0"
"171","1","1"
"172","1","0"
"173","1","0"
"174","1","0"
"175","0","0"
"176","1","1"
"177","1","0"
"178","1","0"
"179","1","0"
"180","0","0"
"181","1","1"
"182","1","0"
"183","1","0"
"184","1","0"
"185","1","0"
"186","1","0"
"187","0","0"
"188","1","1"
"189","1","0"
"190","1","0"
"191","1","0"
"192","0","0"
"193","1","1"
"194","1","0"
"195","1","0"
"196","1","0"
"197","1","0"
"198","0","0"
"199","0","0"
"200","0","0"
"201","1","1"
"202","1","1"
"203","1","0"
"204","1","0"
"205","1","0"
"206","1","0"
"207","1","0"
"208","0","0"
"209","1","1"
"210","1","0"
"211","1","0"
"212","1","0"
"213","0","0"
"214","1","1"
"215","1","0"
"216","1","0"
"217","1","0"
"218","0","0"
"219","1","1"
"220","1","0"
"221","1","0"
"222","1","0"
"223","0","0"
"224","1","1"
"225","1","0"
"226","1","0"
"227","0","0"
"228","0","0"
"229","0","0"
"230","1","1"
"231","1","1"
"232","1","0"
"233","1","0"
"234","1","0"
"235","1","0"
"236","1","0"
"237","0","0"
"238","1","1"
"239","1","0"
"240","0","0"
"241","1","1"
"242","1","0"
"243","1","0"
"244","1","0"
"245","0","0"
"246","1","1"
"247","1","0"
"248","1","0"
"249","1","0"
"250","0","0"
"251","1","1"
"252","1","0"
"253","1","0"
"254","1","0"
"255","0","0"
"256","1","1"
"257","1","0"
"258","1","0"
"259","1","0"
"260","1","0"
"261","1","0"
"262","0","0"
"263","1","1"
"264","1","1"
"265","1","0"
