"1","1","35022","100"
"2","2","35022","1100"
"3","3","35022","2300"
"4","4","35022","3600"
"5","5","35022","6500"
"6","6","35022","14000"
"7","7","35072","1"
"8","8","35072","6"
"9","11","35030","1"
"10","12","35076","1"
"11","13","35066","1"
"12","14","35031","1"
"13","15","35077","1"
"14","16","35067","1"
"15","17","35032","1"
"16","18","35078","1"
"17","19","35068","1"
"18","20","35033","1"
"19","21","35079","1"
"20","22","35069","1"
"21","23","35048","1"
"22","24","35050","1"
"23","25","35053","1"
"24","26","35047","1"
"25","27","35049","1"
"26","28","35051","1"
"27","29","35052","1"
"28","30","35057","1"
"29","31","35054","1"
"30","32","35034","1"
"31","33","35080","1"
"32","34","35073","1"
"33","35","35035","1"
"34","36","35081","1"
"35","37","35074","1"
"36","9","35023","5000"
"37","10","35072","1"
"38","52","374","1"
"39","53","376","1"
"40","54","377","1"
"41","73","396","1"
"42","45","367","1"
"43","64","386","1"
"44","65","388","1"
"45","66","389","1"
"46","39","360","1"
"47","41","364","1"
"48","40","363","1"
"49","42","365","1"
"50","60","383","1"
"51","61","384","1"
"52","48","370","1"
"53","49","371","1"
"54","69","391","1"
"55","70","393","1"
"56","57","379","1"
"57","76","501","1"
"68","88","35018","1"
"69","38","35093","1"
"70","44","35094","1"
"71","47","35095","1"
"72","51","35096","1"
"73","56","35097","1"
"74","59","35098","1"
"75","63","35099","1"
"76","68","35100","1"
"77","72","35101","1"
"78","75","35102","1"
"79","43","35083","40"
"80","46","35083","40"
"81","50","35083","40"
"82","55","35083","40"
"83","58","35083","40"
"84","62","35083","40"
"85","67","35083","40"
"86","71","35083","40"
"87","74","35083","40"
"88","77","35083","40"
"89","89","35065","1"
"90","90","35046","1"
"91","101","35079","1"
"92","102","35082","1"
"93","91","495","1"
"94","92","496","1"
"95","93","15097","1"
"96","94","10073","1"
"97","95","10067","1"
"98","96","10068","1"
"99","97","10069","1"
"100","98","10070","1"
"101","99","20059","1"
"102","100","35023","200"
"103","103","35015","1"
"104","104","35083","2"
"105","105","50001","1"
"106","106","50070","1"
"107","107","50099","1"
"108","108","50072","1"
"109","109","50100","1"
"110","110","50014","1"
"111","111","50101","1"
"112","112","50083","1"
"113","113","50045","1"
"114","114","50047","1"
"115","115","50050","1"
"116","116","50051","1"
"117","117","50094","1"
"118","118","50057","1"
"119","119","50060","1"
"120","120","50102","1"
"121","121","50096","1"
"122","122","50063","1"
"123","123","50065","1"
"124","124","50066","1"
"125","125","50067","1"
"126","126","35085","999"
"127","127","35086","999"
"128","128","5084","999"
"129","129","35035","1"
"130","130","35081","1"
"131","131","35074","1"
"132","132","35022","1100"
"133","133","35022","2300"
"134","134","35022","3600"
"135","135","35022","6500"
"136","136","35022","14000"
"137","137","419","1"
"138","138","35032","1"
"139","139","35078","1"
"140","140","35079","1"
"141","141","35082","1"
"142","142","35068","1"
"143","143","35069","1"
"144","144","35075","1"
"145","145","35015","1"
"146","146","50001","1"
"147","147","50070","1"
"148","148","50099","1"
"149","149","50072","1"
"150","150","50100","1"
"151","151","50014","1"
"152","152","50101","1"
"153","153","50083","1"
"154","154","50045","1"
"155","155","50047","1"
"156","156","50050","1"
"157","157","50051","1"
"158","158","50094","1"
"159","159","50057","1"
"160","160","50060","1"
"161","161","50102","1"
"162","162","50096","1"
"163","163","50063","1"
"164","164","50065","1"
"165","165","50066","1"
"166","166","50067","1"
"167","167","50019","1"
"168","168","50048","1"
"169","169","50021","1"
"170","170","50055","1"
"171","171","50012","1"
"172","172","50093","1"
"173","173","35023","100"
"174","174","15096","1"
"175","175","10071","1"
"176","176","20093","1"
"177","177","15095","1"
"178","178","35083","1"
"179","179","35016","1"
"180","180","35016","1"
"181","181","35016","1"
"182","182","35016","1"
"183","183","35016","1"
"184","184","35016","1"
"185","185","35016","1"
"186","186","35016","1"
"187","187","35016","1"
"188","188","35016","1"
"189","189","35016","1"
"190","190","35016","1"
"191","191","35016","1"
"192","192","35016","1"
"193","193","35016","1"
"194","194","35016","1"
"195","195","35016","1"
"196","196","35016","1"
"197","197","35016","1"
"198","198","35016","1"
"199","199","417","1"
"200","207","504","1"
"201","208","50001","1"
"202","209","50070","1"
"203","210","50099","1"
"204","211","50072","1"
"205","212","50100","1"
"206","213","50014","1"
"207","214","50101","1"
"208","215","50083","1"
"209","216","50045","1"
"210","217","50047","1"
"211","218","50050","1"
"212","219","50051","1"
"213","220","50094","1"
"214","221","50057","1"
"215","222","50060","1"
"216","223","50102","1"
"217","224","50096","1"
"218","225","50063","1"
"219","226","50065","1"
"220","227","50066","1"
"221","228","50067","1"
"222","229","50019","1"
"223","230","50048","1"
"224","231","50021","1"
"225","232","50055","1"
"226","233","50012","1"
"227","234","50093","1"
"228","235","35022","20000"
"229","235","35036","4"
"230","235","35033","4"
"231","235","35023","200000"
"232","236","35022","20000"
"233","236","35082","4"
"234","236","35079","4"
"235","236","35023","200000"
"236","237","35022","20000"
"237","237","35075","4"
"238","237","35069","4"
"239","237","35023","200000"
"240","238","35022","8000"
"241","238","35036","1"
"242","238","35033","4"
"243","238","35023","200000"
"244","239","35022","8000"
"245","239","35082","1"
"246","239","35079","4"
"247","239","35023","200000"
"248","240","35022","8000"
"249","240","35075","1"
"250","240","35069","4"
"251","240","35023","200000"
"252","241","35022","4200"
"253","241","35032","4"
"254","241","35078","4"
"255","241","35068","4"
"256","241","35023","200000"
"257","200","35022","20000"
"258","200","35036","4"
"259","200","35033","4"
"260","200","35023","200000"
"261","201","35022","20000"
"262","201","35082","4"
"263","201","35079","4"
"264","201","35023","200000"
"265","202","35022","20000"
"266","202","35075","4"
"267","202","35069","4"
"268","202","35023","200000"
"269","203","35022","8000"
"270","203","35036","1"
"271","203","35033","4"
"272","203","35023","200000"
"273","204","35022","8000"
"274","204","35082","1"
"275","204","35079","4"
"276","204","35023","200000"
"277","205","35022","8000"
"278","205","35075","1"
"279","205","35069","4"
"280","205","35023","200000"
"281","206","35022","4200"
"282","206","35032","4"
"283","206","35078","4"
"284","206","35068","4"
"285","206","35023","200000"
"286","242","50084","1"
"287","243","50038","1"
"289","245","35035","1"
"290","246","35081","1"
"291","247","35074","1"
"292","248","35083","20"
"293","249","35032","1"
"294","250","35078","1"
"295","251","35068","1"
"296","252","35023","2000"
"297","253","35031","1"
"298","254","35077","1"
"299","255","35067","1"
"300","256","35023","500"
"301","257","15099","1"
"302","258","10075","1"
"303","259","20096","1"
"304","260","35082","1"
"305","262","546","1"
"306","261","35124","1"
"307","263","35083","40"
"308","264","35016","1"
"309","265","35016","1"
"310","266","35022","1100"
"311","267","35022","2300"
"312","268","35022","3600"
"313","269","35022","6500"
"314","270","35022","14000"
"315","271","35035","1"
"316","272","35081","1"
"317","273","35074","1"
"318","274","329","1"
"319","275","330","1"
"320","276","15105","1"
"321","277","10079","1"
"322","278","20101","1"
"323","279","35123","1"
"324","280","35122","1"
"325","281","35023","200"
"326","282","35069","1"
"327","283","35075","1"
"328","284","50001","1"
"329","285","50070","1"
"330","286","50099","1"
"331","287","50072","1"
"332","288","50100","1"
"333","289","50014","1"
"334","290","50101","1"
"335","291","50083","1"
"336","292","50045","1"
"337","293","50047","1"
"338","294","50050","1"
"339","295","50051","1"
"340","296","50094","1"
"341","297","50057","1"
"342","298","50060","1"
"343","299","50102","1"
"344","300","50096","1"
"345","301","50063","1"
"346","302","50065","1"
"347","303","50066","1"
"348","304","50067","1"
"349","305","50019","1"
"350","306","50048","1"
"351","307","50021","1"
"352","308","50055","1"
"353","309","50012","1"
"354","310","50093","1"
"355","311","50084","1"
"356","312","50038","1"
"357","313","50103","1"
"358","314","35015","1"
"359","315","35083","2"
"360","316","35132","1"
"361","317","35130","1"
"362","318","35134","1"
"363","319","35128","1"
"364","320","35137","1"
"365","321","35133","1"
"366","322","35131","1"
"367","323","35136","1"
"368","324","35129","1"
"369","325","35135","1"
"370","326","35138","1"
"371","327","35078","1"
"372","328","35079","1"
"373","329","35082","1"
"374","330","35023","100"
"375","331","50001","1"
"376","332","50070","1"
"377","333","50099","1"
"378","334","50072","1"
"379","335","50100","1"
"380","336","50014","1"
"381","337","50101","1"
"382","338","50083","1"
"383","339","50045","1"
"384","340","50047","1"
"385","341","50050","1"
"386","342","50051","1"
"387","343","50094","1"
"388","344","50057","1"
"389","345","50060","1"
"390","346","50102","1"
"391","347","50096","1"
"392","348","50063","1"
"393","349","50065","1"
"394","350","50066","1"
"395","351","50067","1"
"396","352","50019","1"
"397","353","50048","1"
"398","354","50021","1"
"399","355","50055","1"
"400","356","50012","1"
"401","357","50093","1"
"402","358","50084","1"
"403","359","50038","1"
"404","360","50103","1"
"405","361","420","1"
"406","362","35143","1"
"407","367","35144","1"
"408","364","35145","1"
"409","369","35146","1"
"410","366","35147","1"
"411","371","35148","1"
"412","372","35149","1"
"413","365","35150","1"
"414","370","35151","1"
"415","363","35152","1"
"416","368","35153","1"
"417","373","15111","1"
"418","374","15113","1"
"419","375","15114","1"
"420","376","15115","1"
"421","377","15116","1"
"422","378","15117","1"
"423","379","15118","1"
"424","380","15119","1"
"425","381","15120","1"
"426","382","15121","1"
"427","383","15122","1"
"428","384","15112","1"
"429","385","35039","1"
"430","390","35038","1"
"431","387","35045","1"
"432","392","35037","1"
"433","389","35044","1"
"434","394","35046","1"
"435","395","35122","1"
"436","388","35042","1"
"437","393","35043","1"
"438","386","35040","1"
"439","391","35041","1"
"440","396","35050","1"
"441","397","35047","1"
"442","398","35057","1"
"443","399","35159","1"
"444","400","35157","1"
"445","401","35161","1"
"446","402","35155","1"
"447","403","35164","1"
"448","404","35160","1"
"449","405","35158","1"
"450","406","35163","1"
"451","407","35156","1"
"452","408","35162","1"
"453","409","35165","1"
"454","410","50068","1"
"455","411","50029","1"
"456","412","35023","100"
"457","413","50104","1"
"458","414","35036","1"
"459","415","35082","1"
"460","416","35022","14000"
"461","416","35018","1"
"462","417","35078","1"
"463","418","35079","1"
"464","419","35082","1"
"465","420","35068","1"
"466","421","35069","1"
"467","422","35075","1"
"468","424","511","1"
"469","425","15107","1"
"470","426","10082","1"
"471","427","20102","1"
"472","423","35023","50"
"473","428","50001","1"
"474","429","50070","1"
"475","430","50099","1"
"476","431","50072","1"
"477","432","50100","1"
"478","433","50014","1"
"479","434","50101","1"
"480","435","50083","1"
"481","436","50045","1"
"482","437","50047","1"
"483","438","50050","1"
"484","439","50051","1"
"485","440","50094","1"
"486","441","50057","1"
"487","442","50060","1"
"488","443","50102","1"
"489","444","50096","1"
"490","445","50063","1"
"491","446","50065","1"
"492","447","50066","1"
"493","448","50067","1"
"494","449","50019","1"
"495","450","50048","1"
"496","451","50021","1"
"497","452","50055","1"
"498","453","50012","1"
"499","454","50093","1"
"500","455","50084","1"
"501","456","50038","1"
"502","457","50103","1"
"503","458","50008","1"
"504","459","50049","1"
"505","460","35059","1"
"506","461","35061","1"
"507","462","35062","1"
"508","463","35058","1"
"509","464","35063","1"
"510","465","35055","1"
"511","466","35060","1"
"512","467","35064","1"
"513","468","35056","1"
"514","469","35065","1"
"515","470","35123","1"
"516","471","35168","1"
"517","472","35172","1"
"518","473","35075","1"
"519","474","35174","4"
"520","475","35175","8"
"521","476","35023","4000"
"522","477","35075","1"
"523","478","35036","1"
"524","479","35082","1"
"525","480","35059","1"
"526","481","35061","1"
"527","482","35062","1"
"528","483","35058","1"
"529","484","35063","1"
"530","485","35055","1"
"531","486","35060","1"
"532","487","35064","1"
"533","488","35056","1"
"534","489","35065","1"
"535","490","35123","1"
"536","491","35175","2"
"537","492","35023","1000"
"538","493","35074","1"
"539","494","35035","1"
"540","495","35081","1"
"541","496","35039","1"
"542","501","35038","1"
"543","498","35045","1"
"544","503","35037","1"
"545","500","35044","1"
"546","505","35046","1"
"547","506","35122","1"
"548","499","35042","1"
"549","504","35043","1"
"550","497","35040","1"
"551","502","35041","1"
"552","507","35023","400"
"553","508","35181","1"
"554","509","35182","1"
"555","510","35185","1"
"556","511","35186","1"
"557","530","50001","1"
"558","515","50070","1"
"559","539","50099","1"
"560","524","50072","1"
"561","540","50100","1"
"562","531","50014","1"
"563","541","50101","1"
"564","516","50083","1"
"565","532","50045","1"
"566","517","50047","1"
"567","533","50050","1"
"568","534","50051","1"
"569","535","50094","1"
"570","542","50057","1"
"571","525","50060","1"
"572","543","50102","1"
"573","518","50096","1"
"574","526","50063","1"
"575","527","50065","1"
"576","544","50066","1"
"577","528","50067","1"
"578","519","50019","1"
"579","520","50048","1"
"580","529","50021","1"
"581","536","50055","1"
"582","537","50012","1"
"583","538","50093","1"
"584","521","50084","1"
"585","522","50038","1"
"586","523","50103","1"
"587","514","50008","1"
"588","513","50049","1"
"589","512","50028","1"
"590","545","35039","1"
"591","550","35038","1"
"592","547","35045","1"
"593","552","35037","1"
"594","549","35044","1"
"595","554","35046","1"
"596","555","35122","1"
"597","548","35042","1"
"598","553","35043","1"
"599","546","35040","1"
"600","551","35041","1"
"601","556","35023","200"
"602","557","35022","14000"
"603","557","35021","10000"
"604","558","565","1"
"605","559","35183","1"
"606","560","35184","1"
"607","561","35187","1"
"608","562","35188","1"
"609","563","35189","1"
"610","564","35200","1"
"611","565","35177","1"
"612","566","35083","40"
"613","567","35016","1"
"614","568","35016","1"
"615","569","35201","1"
"616","570","35022","20000"
"617","571","557","1"
"618","572","35036","1"
"619","573","35033","1"
"620","574","35179","1"
"621","575","35072","1"
"622","576","35205","4"
"623","577","35036","1"
"624","578","35033","1"
"625","579","50028","1"
"626","580","50049","1"
"627","581","50008","1"
"628","582","50070","1"
"629","583","50083","1"
"630","584","50047","1"
"631","585","50096","1"
"632","586","50019","1"
"633","587","50048","1"
"634","588","50084","1"
"635","589","50038","1"
"636","590","50103","1"
"637","591","50072","1"
"638","592","50060","1"
"639","593","50063","1"
"640","594","50065","1"
"641","595","50067","1"
"642","596","50021","1"
"643","597","35015","1"
"644","598","35083","1"
"645","599","35035","1"
"646","600","35081","1"
"647","601","35074","1"
"648","602","550","1"
"649","603","651","1"
"650","604","652","1"
"651","605","653","1"
"652","606","654","1"
"653","607","655","1"
"654","608","656","1"
"655","609","657","1"
"656","610","658","1"
"657","611","659","1"
"658","612","660","1"
"659","613","661","1"
"660","614","15108","1"
"661","615","10083","1"
"662","616","20103","1"
"663","617","35180","1"
"664","618","35179","1"
"665","619","50001","1"
"666","620","50014","1"
"667","621","50045","1"
"668","622","50050","1"
"669","623","50051","1"
"670","624","50094","1"
"671","625","50055","1"
"672","626","50012","1"
"673","627","50093","1"
"674","628","50099","1"
"675","629","50100","1"
"676","630","50101","1"
"677","631","50057","1"
"678","632","50102","1"
"679","633","50066","1"
"680","634","35023","100"
"681","635","35035","1"
"682","636","35081","1"
"683","637","35074","1"
"684","638","10076","1"
"685","639","10088","1"
"686","640","10089","1"
"687","641","10090","1"
"688","642","10091","1"
"689","643","10092","1"
"690","644","10093","1"
"691","645","10094","1"
"692","646","10095","1"
"693","647","10096","1"
"694","648","10097","1"
"695","649","10098","1"
"696","650","50001","1"
"697","651","50014","1"
"698","652","50045","1"
"699","653","50050","1"
"700","654","50051","1"
"701","655","50094","1"
"702","656","50055","1"
"703","657","50012","1"
"704","658","50093","1"
"705","659","50099","1"
"706","660","50100","1"
"707","661","50101","1"
"708","662","50057","1"
"709","663","50102","1"
"710","664","50066","1"
"711","665","35023","100"
"712","666","50105","1"
"713","667","35180","1"
"714","668","35055","1"
"715","669","35064","1"
"716","670","35056","1"
"717","671","35065","1"
"718","672","35038","1"
"719","673","35037","1"
"720","674","35043","1"
"721","675","35046","1"
"722","676","35082","1"
"723","677","35075","1"
"724","678","35207","1"
"725","679","649","1"
"726","680","35210","1"
"727","681","35082","1"
"728","682","35036","1"
"729","683","35075","1"
"730","684","35081","1"
"731","685","35035","1"
"732","686","35074","1"
"733","687","35079","1"
"734","688","35078","1"
"735","689","50106","1"
"736","690","50107","1"
"737","691","50105","1"
"738","692","50028","1"
"739","693","50049","1"
"740","694","50008","1"
"741","695","50070","1"
"742","696","50083","1"
"743","697","50047","1"
"744","698","50096","1"
"745","699","50019","1"
"746","700","50048","1"
"747","701","50084","1"
"748","702","50038","1"
"749","703","50103","1"
"750","704","50072","1"
"751","705","50060","1"
"752","706","50063","1"
"753","707","50065","1"
"754","708","50067","1"
"755","709","50021","1"
"756","710","50001","1"
"757","711","50014","1"
"758","712","50045","1"
"759","713","50050","1"
"760","714","50051","1"
"761","715","50094","1"
"762","716","50055","1"
"763","717","50012","1"
"764","718","50093","1"
"765","719","50099","1"
"766","720","50100","1"
"767","721","50101","1"
"768","722","50057","1"
"769","723","50102","1"
"770","724","50066","1"
"771","725","35023","100"
"772","726","677","1"
"773","727","35075","1"
"774","728","35069","1"
"775","729","35072","1"
"776","730","35083","1"
"777","731","35219","1"
"778","732","35217","1"
"779","733","35221","1"
"780","734","35215","1"
"781","735","35224","1"
"782","736","35220","1"
"783","737","35218","1"
"784","738","35223","1"
"785","739","35216","1"
"786","740","35222","1"
"787","741","35225","1"
"788","742","35226","1"
"789","743","35036","1"
"790","744","35082","1"
"791","745","35075","1"
"792","746","35035","1"
"793","747","35081","1"
"794","748","35074","1"
"795","749","35033","1"
"796","750","35079","1"
"797","751","35069","1"
"798","752","608","1"
"799","753","662","1"
"800","754","663","1"
"801","755","664","1"
"802","756","665","1"
