"1","2","11","1","0",,"0",,"0",,,,
"2","2","11","2","0",,"0",,"0",,,,
"3","2","11","3","0",,"0",,"0",,,,
"4","2","11","4","0",,"0",,"0",,,,
"5","2","11","5","0",,"0",,"0","1000272","230",,
"6","2","11","6","0",,"0",,"0",,,,
"7","2","11","7","0",,"35015","1","0",,,,
"8","2","11","8","0",,"0",,"0",,,,
"9","2","11","9","35015","1","0",,"0",,,,
"10","2","11","10","0",,"0",,"0","1000273","231",,
"11","2","11","11","0",,"0",,"0",,,,
"12","2","11","12","0",,"0",,"0",,,,
"13","2","11","13","0",,"0",,"0",,,,
"14","2","11","14","0",,"0",,"115",,,,
"15","2","11","15","0",,"0",,"0",,,"51231",
"16","2","11","16","0",,"35015","1","0",,,,
"17","2","11","17","0",,"0",,"113",,,,
"18","2","11","18","35015","1","0",,"0",,,,
"19","2","11","19","0",,"0",,"111",,,,
"20","2","11","20","0",,"0",,"0","1000274","232",,
"21","2","11","21","0",,"0",,"109",,,,
"22","2","11","22","0",,"0",,"0",,,,
"23","2","11","23","0",,"0",,"107",,,,
"24","2","11","24","0",,"0",,"0",,,,
"25","2","11","25","0",,"0",,"0",,,"51305",
"26","2","11","26","0",,"0",,"116",,,,
"27","2","11","27","0",,"0",,"0",,,,
"28","2","11","28","0",,"0",,"114",,,,
"29","2","11","29","0",,"0",,"0",,,,
"30","2","11","30","0",,"0",,"0","1000274","232",,
"31","2","11","31","36967","1","36967","1","0",,,,
"32","2","11","32","0",,"0",,"112",,,,
"33","2","11","33","0",,"0",,"0",,,,
"34","2","11","34","0",,"0",,"110",,,,
"35","2","11","35","35015","1","35015","1","0",,,,
"36","2","11","36","0",,"0",,"0",,,,
"37","2","11","37","0",,"0",,"108",,,,
"38","2","11","38","0",,"0",,"0",,,,
"39","2","11","39","0",,"0",,"0",,,,
"40","2","11","40","0",,"0",,"0",,,,
"41","2","11","41","35079","3","35079","3","0",,,,
"42","2","11","42","0",,"0",,"0",,,,
"43","2","11","43","0",,"0",,"0",,,,
"44","2","11","44","36967","1","36967","1","0",,,,
"45","2","11","45","35015","1","35015","1","0",,,,
"46","2","11","46","0",,"0",,"0",,,,
"47","2","11","47","0",,"0",,"0",,,,
"48","2","11","48","35033","3","35033","3","0",,,,
"49","2","11","49","0",,"0",,"0",,,,
"50","2","11","50","0",,"0",,"0",,,,
"51","2","4","1","0",,"0",,"0",,,,
"52","2","4","2","0",,"0",,"0",,,,
"53","2","4","3","0",,"0",,"0",,,,
"54","2","4","4","0",,"0",,"0",,,,
"55","2","4","5","0",,"0",,"0",,,,
"56","2","4","6","0",,"0",,"0",,,,
"57","2","4","7","0",,"0",,"0",,,,
"58","2","4","8","0",,"0",,"0",,,,
"59","2","4","9","0",,"0",,"0",,,,
"60","2","4","10","0",,"0",,"0",,,,
"61","2","4","11","0",,"0",,"0",,,,
"62","2","4","12","0",,"0",,"0",,,,
"63","2","4","13","0",,"0",,"0",,,,
"64","2","4","14","0",,"0",,"0",,,,
"65","2","4","15","0",,"0",,"0",,,,
"66","2","4","16","0",,"0",,"0",,,,
"67","2","4","17","0",,"0",,"0",,,,
"68","2","4","18","0",,"0",,"0",,,,
"69","2","4","19","0",,"0",,"0",,,,
"70","2","4","20","0",,"0",,"0",,,,
"71","2","4","21","0",,"0",,"0",,,,
"72","2","4","22","0",,"0",,"0",,,,
"73","2","4","23","0",,"0",,"0",,,,
"74","2","4","24","0",,"0",,"0",,,,
"75","2","4","25","0",,"0",,"0",,,,
"76","2","4","26","0",,"0",,"0",,,,
"77","2","4","27","0",,"0",,"0",,,,
"78","2","4","28","0",,"0",,"0",,,,
"79","2","4","29","0",,"0",,"0",,,,
"80","2","4","30","0",,"0",,"0",,,,
"81","2","4","31","0",,"0",,"0",,,,
"82","2","4","32","0",,"0",,"0",,,,
"83","2","4","33","0",,"0",,"0",,,,
"84","2","4","34","0",,"0",,"0",,,,
"85","2","4","35","0",,"0",,"0",,,,
"86","2","4","36","0",,"0",,"0",,,,
"87","2","4","37","0",,"0",,"0",,,,
"88","2","4","38","0",,"0",,"0",,,,
"89","2","4","39","0",,"0",,"0",,,,
"90","2","4","40","0",,"0",,"0",,,,
"91","2","4","41","0",,"0",,"0",,,,
"92","2","4","42","0",,"0",,"0",,,,
"93","2","4","43","0",,"0",,"0",,,,
"94","2","4","44","0",,"0",,"0",,,,
"95","2","4","45","0",,"0",,"0",,,,
"96","2","4","46","0",,"0",,"0",,,,
"97","2","4","47","0",,"0",,"0",,,,
"98","2","4","48","0",,"0",,"0",,,,
"99","2","4","49","0",,"0",,"0",,,,
"100","2","4","50","0",,"0",,"0",,,,
